ticker,fetch_date,expiration,days_to_exp,opt_type,strike,strike_pct_otm,current_price,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,contractSymbol,vol_oi_ratio,volume_zscore,total_premium_usd,iv_percentile,anomaly_score,flags
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,390.0,-1.0385,385.95,7.05,0.0,0.0,48518,0,1e-05,True,TSLA260327P00390000,0.0,8.17,34205190,38.4,1,Z-SCORE
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,380.0,-1.5417,385.95,8.75,0.0,0.0,27295,0,1e-05,True,TSLA260327C00380000,0.0,3.51,23883125,38.3,1,Z-SCORE
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,658.0,-0.1793,656.82,3.7,0.0,0.0,54919,0,1e-05,True,SPY260326P00658000,0.0,4.8,20320030,32.2,1,Z-SCORE
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,385.0,-0.2461,385.95,5.61,0.0,0.0,35588,0,1e-05,True,TSLA260327C00385000,0.0,4.65,19964868,38.4,1,Z-SCORE
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,220.0,-0.1226,220.27,3.9,0.0,0.0,48052,0,1e-05,True,AMD260327C00220000,0.0,9.09,18740280,3.0,1,Z-SCORE
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,588.0,-0.0306,587.82,3.02,0.0,0.0,61238,0,1e-05,True,QQQ260326P00588000,0.0,6.83,18493876,27.0,1,Z-SCORE
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,657.0,0.0274,656.82,2.91,0.0,0.0,62876,0,0.001963,False,SPY260326C00657000,0.0,6.45,18296916,41.3,1,Z-SCORE
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,655.0,0.2779,656.82,2.33,0.0,0.0,72799,0,0.015635,False,SPY260326P00655000,0.0,6.51,16962167,42.5,1,Z-SCORE
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,656.0,0.125,656.82,2.76,0.0,0.0,60313,0,0.007822,False,SPY260326P00656000,0.0,5.32,16646388,41.7,1,Z-SCORE
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,390.0,1.0494,385.95,3.13,0.0,0.0,50887,0,0.03126,False,TSLA260327C00390000,0.0,6.77,15927631,44.7,1,Z-SCORE
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,put,655.0,0.2779,656.82,3.7,0.0,0.0,41738,0,0.007822,False,SPY260327P00655000,0.0,3.55,15443060,41.8,1,Z-SCORE
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,590.0,-0.3695,587.82,4.06,0.0,0.0,37785,0,1e-05,True,QQQ260326P00590000,0.0,4.07,15340710,27.0,1,Z-SCORE
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,658.0,0.1797,656.82,2.41,0.0,0.0,61698,0,0.007822,False,SPY260326C00658000,0.0,6.32,14869218,41.7,1,Z-SCORE
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,660.0,0.4841,656.82,3.02,0.0,0.0,47640,33424,0.015635,False,SPY260327C00660000,1.43,4.81,14387280,42.6,1,Z-SCORE
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,387.5,-0.4,385.95,5.7,0.0,0.0,21400,0,1e-05,True,TSLA260327P00387500,0.0,3.4,12198000,38.4,1,Z-SCORE
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,385.0,0.2468,385.95,4.45,0.0,0.0,26862,0,0.007822,False,TSLA260327P00385000,0.0,4.36,11953590,41.8,1,Z-SCORE
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,put,400.0,-3.5125,385.95,15.65,0.0,0.0,7366,851,1e-05,True,TSLA260330P00400000,8.66,0.93,11527790,40.7,1,VOL/OI
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,180.0,0.7388,178.68,1.17,0.0,0.0,94144,0,0.03126,False,NVDA260327C00180000,0.0,6.84,11014848,43.7,1,Z-SCORE
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,180.0,-0.7333,178.68,2.39,0.0,0.0,43999,0,1e-05,True,NVDA260327P00180000,0.0,3.6,10515761,22.0,1,Z-SCORE
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,656.0,-0.1248,656.82,3.46,0.0,0.0,29124,5047,1e-05,True,SPY260326C00656000,5.77,2.82,10076904,32.2,1,VOL/OI
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,588.0,0.0306,587.82,2.79,0.0,0.0,35877,0,0.001963,False,QQQ260326C00588000,0.0,5.71,10009683,41.3,1,Z-SCORE
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,660.0,0.4841,656.82,1.58,0.0,0.0,61960,0,0.03126,False,SPY260326C00660000,0.0,6.35,9789680,44.2,1,Z-SCORE
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,177.5,0.6648,178.68,1.26,0.0,0.0,69814,0,0.03126,False,NVDA260327P00177500,0.0,5.94,8796564,43.7,1,Z-SCORE
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,586.0,0.3106,587.82,2.16,0.0,0.0,39720,0,0.015635,False,QQQ260326P00586000,0.0,4.3,8579520,42.3,1,Z-SCORE
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,597.5,-0.4368,594.89,7.5,0.0,0.0,11292,0,1e-05,True,META260327P00597500,0.0,7.7,8469000,12.9,1,Z-SCORE
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,395.0,2.3449,385.95,1.55,0.0,0.0,45938,0,0.062509,False,TSLA260327C00395000,0.0,6.09,7120390,48.5,1,Z-SCORE
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,600.0,0.859,594.89,4.1,0.0,0.0,16780,0,0.03126,False,META260327C00600000,0.0,9.94,6879800,43.2,1,Z-SCORE
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,600.0,-0.8517,594.89,9.03,0.0,0.0,7617,0,1e-05,True,META260327P00600000,0.0,5.1,6878151,12.9,1,Z-SCORE
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,380.0,1.5658,385.95,2.76,0.0,0.0,24680,0,0.062509,False,TSLA260327P00380000,0.0,3.98,6811680,48.6,1,Z-SCORE
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,591.0,-0.5381,587.82,4.68,0.0,0.0,13963,1334,1e-05,True,QQQ260326P00591000,10.47,1.27,6534684,27.1,1,VOL/OI
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,654.0,0.4312,656.82,1.98,0.0,0.0,31919,4796,0.015635,False,SPY260326P00654000,6.66,2.62,6319962,42.5,1,VOL/OI
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,220.0,0.1227,220.27,3.5,0.0,0.0,17913,0,0.007822,False,AMD260327P00220000,0.0,3.31,6269550,41.4,1,Z-SCORE
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,215.0,2.4512,220.27,1.72,0.0,0.0,28274,0,0.062509,False,AMD260327P00215000,0.0,5.46,4863128,44.9,1,Z-SCORE
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,put,654.0,0.4312,656.82,3.34,0.0,0.0,14143,3329,0.015635,False,SPY260327P00654000,4.25,0.92,4723762,42.7,1,VOL/OI
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,225.0,2.1474,220.27,1.81,0.0,0.0,22788,13339,0.062509,False,AMD260327C00225000,1.71,4.14,4124628,44.9,1,Z-SCORE
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,653.0,0.585,656.82,1.65,0.0,0.0,23923,4741,0.03126,False,SPY260326P00653000,5.05,1.85,3947295,44.4,1,VOL/OI
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,375.0,1.0673,371.04,1.47,0.0,0.0,26787,0,0.03126,False,MSFT260327C00375000,0.0,7.31,3937689,43.5,1,Z-SCORE
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,400.0,3.6404,385.95,0.71,0.0,0.0,54288,0,0.125009,False,TSLA260327C00400000,0.0,7.24,3854448,57.0,1,Z-SCORE
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,put,155.0,-0.0258,154.96,2.48,0.0,0.0,14868,0,1e-05,True,PLTR260327P00155000,0.0,7.42,3687264,24.4,1,Z-SCORE
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,put,370.0,0.2811,371.04,2.57,0.0,0.0,13283,5204,0.007822,False,MSFT260327P00370000,2.55,7.48,3413731,41.5,1,Z-SCORE
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,put,157.5,-1.6127,154.96,3.9,0.0,0.0,8549,0,1e-05,True,PLTR260327P00157500,0.0,4.1,3334110,24.4,1,Z-SCORE
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,661.0,0.6364,656.82,1.23,0.0,0.0,26976,5986,0.03126,False,SPY260326C00661000,4.51,2.58,3318048,44.2,1,VOL/OI
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,650.0,1.0492,656.82,0.94,0.0,0.0,35174,9155,0.062509,False,SPY260326P00650000,3.84,2.93,3306356,47.9,1,VOL/OI
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,586.0,-0.3096,587.82,3.93,0.0,0.0,8229,1673,1e-05,True,QQQ260326C00586000,4.92,1.02,3233997,26.9,1,VOL/OI
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,662.0,0.7886,656.82,0.94,0.0,0.0,33373,0,0.03126,False,SPY260326C00662000,0.0,3.27,3137062,44.2,1,Z-SCORE
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,212.5,-0.3718,211.71,2.49,0.0,0.0,12141,0,1e-05,True,AMZN260327P00212500,0.0,4.35,3023109,5.8,1,Z-SCORE
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,372.5,0.3935,371.04,2.36,0.0,0.0,12585,0,0.015635,False,MSFT260327C00372500,0.0,3.26,2970060,42.2,1,Z-SCORE
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,592.0,-0.7061,587.82,5.44,0.0,0.0,5353,1202,1e-05,True,QQQ260326P00592000,4.45,0.25,2912032,27.1,1,VOL/OI
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,420.0,-8.1071,385.95,34.46,0.0,0.0,822,57,1e-05,True,TSLA260327P00420000,14.42,-0.22,2832612,38.8,1,VOL/OI
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,call,157.5,1.6391,154.96,1.4,0.0,0.0,19542,0,0.062509,False,PLTR260327C00157500,0.0,4.89,2735880,46.5,1,Z-SCORE
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,212.5,0.3731,211.71,1.76,0.0,0.0,15243,0,0.015635,False,AMZN260327C00212500,0.0,4.16,2682768,41.9,1,Z-SCORE
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,663.0,0.9409,656.82,0.73,0.0,0.0,36567,0,0.03126,False,SPY260326C00663000,0.0,3.62,2669391,44.3,1,Z-SCORE
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,292.5,0.5397,290.93,2.1,0.0,0.0,12194,0,0.015635,False,GOOGL260327C00292500,0.0,4.27,2560740,42.1,1,Z-SCORE
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,670.0,2.0066,656.82,0.4,0.0,0.0,61727,0,0.062509,False,SPY260327C00670000,0.0,6.33,2469080,48.0,1,Z-SCORE
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,245.0,-10.0939,220.27,24.77,0.0,0.0,993,90,1e-05,True,AMD260327P00245000,11.03,-0.21,2459661,3.3,1,VOL/OI
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,190.0,-4.6842,181.1,10.22,0.0,0.0,2315,0,1e-05,True,COIN260327P00190000,0.0,3.45,2365930,7.4,1,Z-SCORE
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,185.0,-2.1081,181.1,6.5,0.0,0.0,3627,0,1e-05,True,COIN260327P00185000,0.0,5.64,2357550,7.4,1,Z-SCORE
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,255.0,0.9421,252.62,1.05,0.0,0.0,22295,10570,0.03126,False,AAPL260327C00255000,2.11,4.04,2340975,42.8,1,Z-SCORE
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,592.0,0.7111,587.82,1.09,0.0,0.0,21410,0,0.03126,False,QQQ260326C00592000,0.0,3.26,2333690,43.8,1,Z-SCORE
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,175.0,2.1029,178.68,0.6,0.0,0.0,37472,0,0.062509,False,NVDA260327P00175000,0.0,3.01,2248320,46.4,1,Z-SCORE
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,602.5,1.2792,594.89,3.15,0.0,0.0,7128,0,0.03126,False,META260327C00602500,0.0,4.06,2245320,43.2,1,Z-SCORE
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,182.5,2.1379,178.68,0.4,0.0,0.0,55838,69035,0.062509,False,NVDA260327C00182500,0.81,3.94,2233520,46.4,1,Z-SCORE
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,295.0,1.399,290.93,1.16,0.0,0.0,19069,0,0.062509,False,GOOGL260327C00295000,0.0,6.84,2212004,45.3,1,Z-SCORE
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,call,160.0,3.2524,154.96,0.7,0.0,0.0,30315,22612,0.125009,False,PLTR260327C00160000,1.34,7.74,2122050,52.7,1,Z-SCORE
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,590.0,0.8288,594.89,4.3,0.0,0.0,4678,0,0.03126,False,META260327P00590000,0.0,3.02,2011540,43.3,1,Z-SCORE
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,583.0,0.8268,587.82,1.22,0.0,0.0,16111,4919,0.03126,False,QQQ260326P00583000,3.28,1.52,1965542,43.8,1,VOL/OI
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,235.0,-6.2681,220.27,15.5,0.0,0.0,1255,151,1e-05,True,AMD260327P00235000,8.31,-0.15,1945250,3.1,1,VOL/OI
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,605.0,1.6995,594.89,2.38,0.0,0.0,8008,0,0.062509,False,META260327C00605000,0.0,4.6,1905904,45.5,1,Z-SCORE
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,call,395.0,2.3449,385.95,3.05,0.0,0.0,6248,1976,0.062509,False,TSLA260330C00395000,3.16,0.59,1905640,48.6,1,VOL/OI
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,call,90.0,-2.4707,92.28,2.67,0.0,0.0,6712,0,1e-05,True,NFLX260327C00090000,0.0,3.79,1792104,19.1,1,Z-SCORE
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,252.5,0.0475,252.62,2.01,0.0,0.0,8460,3207,0.001963,False,AAPL260327P00252500,2.64,3.4,1700460,41.2,1,Z-SCORE
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,210.0,0.8143,211.71,1.43,0.0,0.0,11825,5498,0.03126,False,AMZN260327P00210000,2.15,4.23,1690975,42.9,1,Z-SCORE
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,210.0,4.8905,220.27,0.77,0.0,0.0,19437,0,0.125009,False,AMD260327P00210000,0.0,3.62,1496649,49.3,1,Z-SCORE
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,215.0,1.554,211.71,0.78,0.0,0.0,18788,0,0.062509,False,AMZN260327C00215000,0.0,5.21,1465464,45.1,1,Z-SCORE
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,415.0,-7.0,385.95,27.58,0.0,0.0,493,127,1e-05,True,TSLA260327P00415000,3.88,-0.27,1359694,38.7,1,VOL/OI
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,607.5,2.1197,594.89,1.75,0.0,0.0,7739,0,0.062509,False,META260327C00607500,0.0,4.44,1354325,45.5,1,Z-SCORE
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,230.0,4.4173,220.27,0.75,0.0,0.0,17302,7705,0.125009,False,AMD260327C00230000,2.25,3.07,1297650,49.2,1,Z-SCORE
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,180.0,0.6111,181.1,4.0,0.0,0.0,3214,1887,0.03126,False,COIN260327P00180000,1.7,4.95,1285600,43.0,1,Z-SCORE
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,put,402.5,-4.1118,385.95,17.82,0.0,0.0,711,146,1e-05,True,TSLA260330P00402500,4.87,-0.24,1267002,40.7,1,VOL/OI
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,582.0,1.0,587.82,0.99,0.0,0.0,12796,3033,0.062509,False,QQQ260326P00582000,4.22,1.13,1266804,47.1,1,VOL/OI
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,290.0,0.3207,290.93,2.35,0.0,0.0,5379,0,0.015635,False,GOOGL260327P00290000,0.0,5.54,1264065,42.1,1,Z-SCORE
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,250.0,1.048,252.62,1.12,0.0,0.0,11249,0,0.03126,False,AAPL260327P00250000,0.0,4.65,1259888,42.8,1,Z-SCORE
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,227.5,-3.178,220.27,8.3,0.0,0.0,1439,181,1e-05,True,AMD260327P00227500,7.95,-0.11,1194370,3.1,1,VOL/OI
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,580.0,1.3483,587.82,0.62,0.0,0.0,19240,5662,0.062509,False,QQQ260326P00580000,3.4,1.89,1192880,47.0,1,VOL/OI
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,100.0,-74.0899,385.95,290.95,0.0,0.0,34,1,1e-05,True,TSLA260327C00100000,34.0,-0.27,989230,37.0,1,VOL/OI
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,call,93.0,0.7802,92.28,0.66,0.0,0.0,14488,0,0.03126,False,NFLX260327C00093000,0.0,8.56,956208,43.6,1,Z-SCORE
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,581.0,1.1738,587.82,0.78,0.0,0.0,10579,2865,0.062509,False,QQQ260326P00581000,3.69,0.87,825162,47.0,1,VOL/OI
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,185.0,3.5371,178.68,0.14,0.0,0.0,56604,0,0.125009,False,NVDA260327C00185000,0.0,4.0,792456,52.5,1,Z-SCORE
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,380.0,2.4148,371.04,0.5,0.0,0.0,15029,0,0.062509,False,MSFT260327C00380000,0.0,3.96,751450,46.0,1,Z-SCORE
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,put,150.0,3.3067,154.96,0.85,0.0,0.0,8701,0,0.125009,False,PLTR260327P00150000,0.0,4.18,739585,52.8,1,Z-SCORE
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,610.0,-3.6361,587.82,22.96,0.0,0.0,316,32,1e-05,True,QQQ260327P00610000,9.88,-0.34,725536,30.0,1,VOL/OI
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,595.0,1.2215,587.82,0.41,0.0,0.0,17649,5622,0.062509,False,QQQ260326C00595000,3.14,2.62,723609,46.8,1,VOL/OI
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,610.0,2.54,594.89,1.27,0.0,0.0,5572,0,0.062509,False,META260327C00610000,0.0,3.11,707644,45.5,1,Z-SCORE
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,287.5,1.193,290.93,1.49,0.0,0.0,4100,2490,0.03126,False,GOOGL260327P00287500,1.65,4.14,610900,43.1,1,Z-SCORE
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,175.0,3.4857,181.1,2.3,0.0,0.0,2565,0,0.125009,False,COIN260327P00175000,0.0,3.87,589950,49.9,1,Z-SCORE
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,call,134.0,-13.5261,154.96,26.8,0.0,0.0,213,66,1e-05,True,PLTR260327C00134000,3.23,-0.23,570840,23.9,1,VOL/OI
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,put,92.0,0.3043,92.28,0.86,0.0,0.0,6631,0,0.015635,False,NFLX260327P00092000,0.0,6.36,570266,42.2,1,Z-SCORE
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,put,92.0,0.3043,92.28,1.68,0.0,0.0,3300,0,0.007822,False,NFLX260402P00092000,0.0,3.0,554400,41.6,1,Z-SCORE
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,172.5,4.9855,181.1,1.7,0.0,0.0,2918,0,0.125009,False,COIN260327P00172500,0.0,4.46,496060,49.9,1,Z-SCORE
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,260.0,2.9214,252.62,0.15,0.0,0.0,30327,0,0.125009,False,AAPL260327C00260000,0.0,5.61,454905,48.8,1,Z-SCORE
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,285.0,2.0807,290.93,0.96,0.0,0.0,4069,0,0.062509,False,GOOGL260327P00285000,0.0,4.1,390624,45.4,1,Z-SCORE
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,217.5,2.7349,211.71,0.29,0.0,0.0,12503,0,0.062509,False,AMZN260327C00217500,0.0,3.34,362587,45.1,1,Z-SCORE
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,call,120.0,-33.7383,181.1,69.26,0.0,0.0,42,9,1e-05,True,COIN260402C00120000,4.67,-0.33,290892,8.6,1,VOL/OI
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,600.0,2.0721,587.82,0.08,0.0,0.0,24490,13699,0.125009,False,QQQ260326C00600000,1.79,3.78,195920,53.2,1,Z-SCORE
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,put,91.0,1.4066,92.28,0.49,0.0,0.0,3399,5930,0.062509,False,NFLX260327P00091000,0.57,3.1,166551,46.2,1,Z-SCORE
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,put,90.0,2.5333,92.28,0.29,0.0,0.0,5721,0,0.125009,False,NFLX260327P00090000,0.0,5.44,165909,52.2,1,Z-SCORE
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,550.0,-6.4339,587.82,37.18,0.0,0.0,41,11,1e-05,True,QQQ260326C00550000,3.73,-0.37,152438,26.3,1,VOL/OI
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,put,700.0,-6.1686,656.82,42.07,0.0,0.0,34,6,1e-05,True,SPY260327P00700000,5.67,-0.42,143038,36.2,1,VOL/OI
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,605.0,-2.8397,587.82,17.3,0.0,0.0,78,2,1e-05,True,QQQ260326P00605000,39.0,-0.37,134940,27.5,1,VOL/OI
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,611.0,-3.7938,587.82,27.06,0.0,0.0,41,6,1e-05,True,QQQ260327P00611000,6.83,-0.37,110946,30.0,1,VOL/OI
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,422.5,-8.6509,385.95,36.5,0.0,0.0,27,1,1e-05,True,TSLA260327P00422500,27.0,-0.36,98550,38.8,1,VOL/OI
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,put,160.0,13.1875,181.1,1.87,0.0,0.0,364,0,0.250007,False,COIN260402P00160000,0.0,0.21,68068,60.1,1,OTM-PREM
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,267.5,-5.5626,252.62,15.3,0.0,0.0,40,3,1e-05,True,AAPL260327P00267500,13.33,-0.35,61200,0.9,1,VOL/OI
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,690.0,-4.8087,656.82,33.49,0.0,0.0,15,4,1e-05,True,SPY260326P00690000,3.75,-0.42,50235,33.1,1,VOL/OI
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,190.0,6.3354,178.68,0.03,0.0,0.0,16602,0,0.250007,False,NVDA260327C00190000,0.0,0.97,49806,63.8,1,SHORT-OTM
NVDA,2026-03-26T11:04:02+00:00,2026-03-30,3,call,190.0,6.3354,178.68,0.11,0.0,0.0,4411,0,0.125009,False,NVDA260330C00190000,0.0,0.05,48521,52.6,1,SHORT-OTM
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,212.5,17.3385,181.1,0.08,0.0,0.0,5850,0,0.500005,False,COIN260327C00212500,0.0,1.99,46800,77.2,1,SHORT-OTM
NVDA,2026-03-26T11:04:02+00:00,2026-03-30,3,put,165.0,8.2909,178.68,0.18,0.0,0.0,2545,0,0.125009,False,NVDA260330P00165000,0.0,-0.15,45810,52.7,1,SHORT-OTM
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,put,355.0,8.7183,385.95,0.66,0.0,0.0,675,0,0.125009,False,TSLA260330P00355000,0.0,-0.24,44550,57.6,1,SHORT-OTM
PLTR,2026-03-26T11:04:02+00:00,2026-04-02,6,put,140.0,10.6857,154.96,0.87,0.0,0.0,511,0,0.125009,False,PLTR260402P00140000,0.0,-0.12,44457,53.0,1,SHORT-OTM
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,390.0,5.11,371.04,0.09,0.0,0.0,4873,0,0.125009,False,MSFT260327C00390000,0.0,1.06,43857,51.7,1,SHORT-OTM
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,555.0,7.1874,594.89,0.26,0.0,0.0,1647,0,0.250007,False,META260327P00555000,0.0,0.87,42822,61.5,1,SHORT-OTM
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,put,180.0,22.3722,220.27,0.31,0.0,0.0,1359,0,0.250007,False,AMD260402P00180000,0.0,-0.13,42129,58.9,1,SHORT-OTM
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,call,412.5,6.8791,385.95,0.38,0.0,0.0,1100,1032,0.125009,False,TSLA260330C00412500,1.07,-0.12,41800,57.4,1,SHORT-OTM
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,187.5,17.4773,220.27,0.07,0.0,0.0,5595,5035,0.500005,False,AMD260327P00187500,1.11,0.75,39165,74.7,1,SHORT-OTM
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,610.0,-3.6361,587.82,23.0,0.0,0.0,17,3,1e-05,True,QQQ260326P00610000,5.67,-0.38,39100,27.6,1,VOL/OI
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,put,625.0,5.0912,656.82,0.1,0.0,0.0,3879,0,0.125009,False,SPY260327P00625000,0.0,-0.05,38790,56.6,1,SHORT-OTM
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,625.0,5.0614,594.89,0.18,0.0,0.0,2151,0,0.125009,False,META260327C00625000,0.0,1.03,38718,50.6,1,SHORT-OTM
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,put,352.5,9.4894,385.95,0.52,0.0,0.0,738,0,0.125009,False,TSLA260330P00352500,0.0,-0.23,38376,57.6,1,SHORT-OTM
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,162.5,9.9569,178.68,0.04,0.0,0.0,9534,0,0.250007,False,NVDA260327P00162500,0.0,0.48,38136,64.0,1,SHORT-OTM
